Retailer,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method,Month,Year,Day,Season,Correct Total Sales,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,55,525,7218.75,0.25,Outlet,November,2021,10,Autumn,28875,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,7200,0.2,Outlet,November,2021,10,Autumn,36000,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,55,425,5843.75,0.25,Outlet,November,2021,10,Autumn,23375,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,6500,0.25,Outlet,November,2021,10,Autumn,26000,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Apparel,85,375,4781.25,0.15,Outlet,November,2021,10,Autumn,31875,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Apparel,90,500,18000,0.4,Outlet,November,2021,10,Autumn,45000,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,75,700,13125,0.25,Outlet,December,2021,9,Winter,52500,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,85,700,11900,0.2,Outlet,December,2021,9,Winter,59500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,65,550,10725,0.3,Outlet,April,2021,17,Spring,35750,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,6125,0.25,Outlet,April,2021,17,Spring,24500,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,70,400,8400,0.3,Outlet,April,2021,17,Spring,28000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,4950,0.3,Outlet,April,2021,17,Spring,16500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,60,200,2400,0.2,Outlet,April,2021,17,Spring,12000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,75,375,12656.25,0.45,Outlet,April,2021,17,Spring,28125,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,60,575,10350,0.3,Outlet,May,2021,18,Spring,34500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,65,425,6906.25,0.25,Outlet,May,2021,18,Spring,27625,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,65,425,8287.5,0.3,Outlet,May,2021,18,Spring,27625,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,5850,0.3,Outlet,May,2021,18,Spring,19500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,55,225,2475,0.2,Outlet,May,2021,18,Spring,12375,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,70,575,18112.5,0.45,Outlet,May,2021,18,Spring,40250,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,65,825,16087.5,0.3,Outlet,June,2021,17,Summer,53625,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,70,700,12250,0.25,In-store,June,2021,17,Summer,49000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,85,700,17850,0.3,In-store,June,2021,17,Summer,59500,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,85,575,14662.5,0.3,In-store,June,2021,17,Summer,48875,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,95,450,8550,0.2,In-store,June,2021,17,Summer,42750,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,110,750,37125,0.45,In-store,June,2021,17,Summer,82500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,90,900,24300,0.3,In-store,July,2021,16,Summer,81000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,95,750,17812.5,0.25,In-store,July,2021,16,Summer,71250,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,95,700,19950,0.3,In-store,July,2021,16,Summer,66500,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,90,600,16200,0.3,In-store,July,2021,16,Summer,54000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,95,650,12350,0.2,In-store,July,2021,16,Summer,61750,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,110,650,32175,0.45,In-store,July,2021,16,Summer,71500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,95,850,24225,0.3,In-store,August,2021,17,Summer,80750,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,85,825,17531.25,0.25,In-store,August,2021,17,Summer,70125,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,80,700,16800,0.3,In-store,August,2021,17,Summer,56000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,11400,0.3,In-store,August,2021,17,Summer,38000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,80,475,7600,0.2,In-store,August,2021,17,Summer,38000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,85,300,11475,0.45,In-store,August,2021,17,Summer,25500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,60,500,9000,0.3,In-store,September,2021,18,Autumn,30000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,65,500,8125,0.25,In-store,September,2021,18,Autumn,32500,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,60,300,5400,0.3,In-store,September,2021,18,Autumn,18000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,60,250,4500,0.3,In-store,September,2021,18,Autumn,15000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,70,275,3850,0.2,In-store,September,2021,18,Autumn,19250,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,55,300,7425,0.45,In-store,September,2021,18,Autumn,16500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,50,400,6000,0.3,In-store,October,2021,17,Autumn,20000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,65,575,9343.75,0.25,In-store,October,2021,17,Autumn,37375,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,60,400,7200,0.3,In-store,October,2021,17,Autumn,24000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,55,375,6187.5,0.3,In-store,October,2021,17,Autumn,20625,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,65,350,4550,0.2,In-store,October,2021,17,Autumn,22750,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,70,400,12600,0.45,In-store,October,2021,17,Autumn,28000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,55,625,10312.5,0.3,In-store,November,2021,17,Autumn,34375,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,60,700,10500,0.25,In-store,November,2021,17,Autumn,42000,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,55,525,8662.5,0.3,In-store,November,2021,17,Autumn,28875,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,65,500,9750,0.3,In-store,November,2021,17,Autumn,32500,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Apparel,85,475,8075,0.2,In-store,November,2021,17,Autumn,40375,,,,,,,
Walmart,Southeast,Florida,Orlando,Women's Apparel,90,600,24300,0.45,In-store,November,2021,17,Autumn,54000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,75,800,18000,0.3,In-store,December,2021,16,Winter,60000,,,,,,,
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,85,800,17000,0.25,In-store,December,2021,16,Winter,68000,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Athletic Footwear,55,600,11550,0.35,Online,July,2021,16,Summer,33000,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Street Footwear,50,525,10500,0.4,Online,July,2021,16,Summer,26250,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Athletic Footwear,50,475,9500,0.4,Online,July,2021,16,Summer,23750,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Apparel,60,500,10500,0.35,Online,July,2021,16,Summer,30000,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Apparel,65,675,21937.5,0.5,Online,July,2021,16,Summer,43875,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Street Footwear,60,825,19800,0.4,Online,August,2021,17,Summer,49500,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Athletic Footwear,55,600,11550,0.35,Online,August,2021,17,Summer,33000,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Street Footwear,50,525,10500,0.4,Online,August,2021,17,Summer,26250,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Athletic Footwear,40,475,7600,0.4,Online,August,2021,17,Summer,19000,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Apparel,50,450,7875,0.35,Online,August,2021,17,Summer,22500,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Apparel,55,625,17187.5,0.5,Online,August,2021,17,Summer,34375,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Street Footwear,50,725,14500,0.4,Online,September,2021,16,Autumn,36250,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Athletic Footwear,45,525,8268.75,0.35,Online,September,2021,16,Autumn,23625,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Street Footwear,20,425,3400,0.4,Online,September,2021,16,Autumn,8500,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Athletic Footwear,20,400,3200,0.4,Online,September,2021,16,Autumn,8000,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Apparel,30,400,4200,0.35,Online,September,2021,16,Autumn,12000,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Apparel,35,500,8750,0.5,Online,September,2021,16,Autumn,17500,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Street Footwear,35,675,9450,0.4,Online,October,2021,18,Autumn,23625,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Athletic Footwear,25,500,4375,0.35,Online,October,2021,18,Autumn,12500,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Street Footwear,25,375,3750,0.4,Online,October,2021,18,Autumn,9375,,,,,,,
Walmart,South,Mississippi,Jackson,Women's Athletic Footwear,25,350,3500,0.4,Online,October,2021,18,Autumn,8750,,,,,,,
Walmart,South,Mississippi,Jackson,Men's Apparel,35,350,4287.5,0.35,Online,October,2021,18,Autumn,12250,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,20,250,2000,0.4,Online,February,2021,21,Winter,5000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,35,325,3981.25,0.35,Online,February,2021,21,Winter,11375,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,20,425,3400,0.4,Online,February,2021,21,Winter,8500,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,20,645,5160,0.4,Online,March,2021,19,Spring,12900,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,20,325,2275,0.35,Online,March,2021,19,Spring,6500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,10,350,1400,0.4,Online,March,2021,19,Spring,3500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,20,200,1600,0.4,Online,March,2021,19,Spring,4000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,35,250,3062.5,0.35,Online,March,2021,19,Spring,8750,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,25,350,3500,0.4,Online,March,2021,19,Spring,8750,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,25,600,6000,0.4,Online,April,2021,20,Spring,15000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,25,300,2625,0.35,Online,April,2021,20,Spring,7500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,15,300,1800,0.4,Online,April,2021,20,Spring,4500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,20,225,1800,0.4,Online,April,2021,20,Spring,4500,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,40,250,3500,0.35,Online,April,2021,20,Spring,10000,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,30,400,4800,0.4,Online,April,2021,20,Spring,12000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,40,670,10720,0.4,Online,May,2021,19,Spring,26800,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,40,375,5250,0.35,Online,May,2021,19,Spring,15000,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,35,350,4900,0.4,Online,May,2021,19,Spring,12250,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,35,300,4200,0.4,Online,May,2021,19,Spring,10500,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,45,325,5118.75,0.35,Online,May,2021,19,Spring,14625,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,45,425,7650,0.4,Online,May,2021,19,Spring,19125,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,40,675,10800,0.4,Online,June,2021,21,Summer,27000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,35,425,5206.25,0.35,Online,June,2021,21,Summer,14875,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,40,400,6400,0.4,Online,June,2021,21,Summer,16000,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,40,375,6000,0.4,Online,June,2021,21,Summer,15000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,55,375,7218.75,0.35,Online,June,2021,21,Summer,20625,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,60,550,13200,0.4,Online,June,2021,21,Summer,33000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,55,775,17050,0.4,Online,July,2021,19,Summer,42625,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,50,525,9187.5,0.35,Online,July,2021,19,Summer,26250,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,45,450,8100,0.4,Online,July,2021,19,Summer,20250,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,45,400,7200,0.4,Online,July,2021,19,Summer,18000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,60,425,8925,0.35,Online,July,2021,19,Summer,25500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,65,600,15600,0.4,Online,July,2021,19,Summer,39000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,60,750,18000,0.4,Online,August,2021,20,Summer,45000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,55,525,10106.25,0.35,Online,August,2021,20,Summer,28875,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,50,450,9000,0.4,Online,August,2021,20,Summer,22500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,40,400,6400,0.4,Online,August,2021,20,Summer,16000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,50,375,6562.5,0.35,Online,August,2021,20,Summer,18750,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,55,550,12100,0.4,Online,August,2021,20,Summer,30250,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,50,650,13000,0.4,Online,September,2021,19,Autumn,32500,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,40,450,6300,0.35,Online,September,2021,19,Autumn,18000,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,15,350,2100,0.4,Online,September,2021,19,Autumn,5250,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,15,325,1950,0.4,Online,September,2021,19,Autumn,4875,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,25,325,2843.75,0.35,Online,September,2021,19,Autumn,8125,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Apparel,30,425,5100,0.4,Online,September,2021,19,Autumn,12750,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Street Footwear,30,600,7200,0.4,Online,October,2021,21,Autumn,18000,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Athletic Footwear,20,425,2975,0.35,Online,October,2021,21,Autumn,8500,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Street Footwear,20,300,2400,0.4,Online,October,2021,21,Autumn,6000,,,,,,,
Walmart,South,Arkansas,Little Rock,Women's Athletic Footwear,20,275,2200,0.4,Online,October,2021,21,Autumn,5500,,,,,,,
Walmart,South,Arkansas,Little Rock,Men's Apparel,30,275,2887.5,0.35,Online,October,2021,21,Autumn,8250,,,,,,,
Walmart,Northeast,New York,New York,Men's Apparel,54,270,6561,0.45,Online,April,2020,17,Spring,14580,,,,,,,
Walmart,Northeast,New York,New York,Women's Apparel,62,290,6653,0.37,Online,April,2020,18,Spring,17980,,,,,,,
Walmart,Northeast,New York,New York,Men's Street Footwear,56,360,12499,0.62,Online,April,2020,19,Spring,20160,,,,,,,
Walmart,Northeast,New York,New York,Men's Athletic Footwear,50,270,5940,0.44,Online,April,2020,20,Spring,13500,,,,,,,
Walmart,Northeast,New York,New York,Women's Street Footwear,47,268,5920,0.47,Online,April,2020,21,Spring,12596,,,,,,,
Walmart,Northeast,New York,New York,Women's Athletic Footwear,47,252,5448,0.46,Online,April,2020,22,Spring,11844,,,,,,,
Walmart,Northeast,New York,New York,Men's Apparel,58,252,5846,0.4,Online,April,2020,23,Spring,14616,,,,,,,
Walmart,Northeast,New York,New York,Women's Apparel,59,280,6608,0.4,Online,April,2020,24,Spring,16520,,,,,,,
Walmart,Northeast,New York,New York,Men's Apparel,64,236,6344,0.42,Online,April,2020,25,Spring,15104,,,,,,,
Walmart,Northeast,New York,New York,Women's Apparel,68,290,7494,0.38,Online,April,2020,26,Spring,19720,,,,,,,
Walmart,Northeast,New York,New York,Men's Street Footwear,60,299,10764,0.6,Online,April,2020,27,Spring,17940,,,,,,,
Walmart,Northeast,New York,New York,Men's Athletic Footwear,53,273,6222,0.43,Online,April,2020,28,Spring,14469,,,,,,,
Walmart,Northeast,New York,New York,Women's Street Footwear,52,258,6440,0.48,Online,April,2020,29,Spring,13416,,,,,,,
Walmart,Northeast,New York,New York,Women's Athletic Footwear,50,252,6174,0.49,Online,April,2020,30,Spring,12600,,,,,,,
Walmart,Northeast,New York,New York,Men's Apparel,64,254,6828,0.42,Online,May,2020,1,Spring,16256,,,,,,,
Walmart,Northeast,New York,New York,Women's Apparel,66,263,6422,0.37,Online,May,2020,2,Spring,17358,,,,,,,
Walmart,Northeast,New York,New York,Men's Street Footwear,62,312,12380,0.64,Online,May,2020,3,Spring,19344,,,,,,,
Walmart,Northeast,New York,New York,Men's Athletic Footwear,51,300,6426,0.42,Online,May,2020,4,Spring,15300,,,,,,,
Walmart,Northeast,New York,New York,Women's Street Footwear,54,285,7233,0.47,Online,May,2020,5,Spring,15390,,,,,,,
Walmart,Northeast,New York,New York,Women's Athletic Footwear,54,225,5589,0.46,Online,May,2020,6,Spring,12150,,,,,,,
Walmart,Northeast,New York,New York,Men's Apparel,60,261,6734,0.43,Online,May,2020,7,Spring,15660,,,,,,,
Walmart,Northeast,New York,New York,Women's Apparel,68,290,6902,0.35,Online,July,2020,18,Summer,19720,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,42,147,2593,0.42,Online,August,2020,10,Summer,6174,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,39,232,5519,0.61,Online,August,2020,11,Summer,9048,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,29,268,3731,0.48,Online,August,2020,12,Summer,7772,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,38,259,4527,0.46,Online,August,2020,13,Summer,9842,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,33,225,3564,0.48,Online,August,2020,14,Summer,7425,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,39,189,4275,0.58,Online,August,2020,15,Summer,7371,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,42,168,2822,0.4,Online,August,2020,16,Summer,7056,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,37,276,6434,0.63,Online,August,2020,17,Summer,10212,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,39,238,4363,0.47,Online,August,2020,18,Summer,9282,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,42,238,4498,0.45,Online,August,2020,19,Summer,9996,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,37,232,4206,0.49,Online,August,2020,20,Summer,8584,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,38,203,4397,0.57,Online,August,2020,21,Summer,7714,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,41,169,3118,0.45,Online,August,2020,22,Summer,6929,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,47,250,7520,0.64,Online,August,2020,23,Summer,11750,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,37,238,3963,0.45,Online,August,2020,24,Summer,8806,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,42,238,4598,0.46,Online,August,2020,25,Summer,9996,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,37,319,5311,0.45,Online,August,2020,26,Summer,11803,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,36,210,4536,0.6,Online,August,2020,27,Summer,7560,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,41,196,3214,0.4,Online,August,2020,28,Summer,8036,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,47,293,8676,0.63,Online,August,2020,29,Summer,13771,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,37,268,4859,0.49,Online,August,2020,30,Summer,9916,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,41,259,4779,0.45,Online,August,2020,31,Summer,10619,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,39,297,5328,0.46,Online,September,2020,1,Autumn,11583,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,38,189,4237,0.59,Online,September,2020,2,Autumn,7182,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,41,169,2772,0.4,Online,September,2020,3,Autumn,6929,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,46,225,6728,0.65,Online,September,2020,4,Autumn,10350,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,44,255,5386,0.48,Online,September,2020,5,Autumn,11220,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,41,213,4017,0.46,Online,September,2020,6,Autumn,8733,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,46,234,5274,0.49,Online,September,2020,7,Autumn,10764,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,47,181,4679,0.55,Online,September,2020,8,Autumn,8507,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,44,175,3311,0.43,Online,September,2020,9,Autumn,7700,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,50,213,6816,0.64,Online,September,2020,10,Autumn,10650,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,44,240,5280,0.5,Online,September,2020,11,Autumn,10560,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,43,216,4365,0.47,Online,September,2020,12,Autumn,9288,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,48,188,4241,0.47,Online,September,2020,13,Autumn,9024,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,45,168,4385,0.58,Online,September,2020,14,Autumn,7560,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,42,150,2583,0.41,Online,September,2020,15,Autumn,6300,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,53,210,6901,0.62,Online,September,2020,16,Autumn,11130,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,43,234,4930,0.49,Online,October,2020,20,Autumn,10062,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,43,243,5120,0.49,Online,October,2020,21,Autumn,10449,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,47,206,4647,0.48,Online,October,2020,22,Autumn,9682,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,48,203,5359,0.55,Online,October,2020,23,Autumn,9744,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,42,195,3686,0.45,Online,October,2020,24,Autumn,8190,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,51,247,7810,0.62,Online,October,2020,25,Autumn,12597,,,,,,,
Walmart,South,Texas,Houston,Men's Street Footwear,41,238,4684,0.48,Online,October,2020,26,Autumn,9758,,,,,,,
Walmart,South,Texas,Houston,Men's Athletic Footwear,44,285,6019,0.48,Online,October,2020,27,Autumn,12540,,,,,,,
Walmart,South,Texas,Houston,Women's Street Footwear,47,255,5873,0.49,Online,October,2020,28,Autumn,11985,,,,,,,
Walmart,South,Texas,Houston,Women's Athletic Footwear,47,182,4961,0.58,Online,October,2020,29,Autumn,8554,,,,,,,
Walmart,South,Texas,Houston,Men's Apparel,42,169,3194,0.45,Online,October,2020,30,Autumn,7098,,,,,,,
Walmart,South,Texas,Houston,Women's Apparel,53,261,8576,0.62,Online,October,2020,31,Autumn,13833,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Apparel,69,147,2739,0.27,Online,August,2021,10,Summer,10143,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Apparel,72,88,3358,0.53,Online,August,2021,10,Summer,6336,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,62,149,3326,0.36,Online,September,2021,11,Autumn,9238,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,69,149,3393,0.33,Online,September,2021,11,Autumn,10281,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,64,105,2621,0.39,Online,September,2021,11,Autumn,6720,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,62,85,2108,0.4,Online,September,2021,11,Autumn,5270,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Apparel,71,91,1938,0.3,Online,September,2021,11,Autumn,6461,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Apparel,56,105,3116,0.53,Online,September,2021,11,Autumn,5880,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,52,124,2579,0.4,Online,October,2021,10,Autumn,6448,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,61,138,2525,0.3,Online,October,2021,10,Autumn,8418,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,56,87,1705,0.35,Online,October,2021,10,Autumn,4872,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,50,83,1536,0.37,Online,October,2021,10,Autumn,4150,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Apparel,63,70,1235,0.28,Online,October,2021,10,Autumn,4410,,,,,,,
Walmart,West,Hawaii,Honolulu,Women's Apparel,64,75,2448,0.51,Online,October,2021,10,Autumn,4800,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,51,158,2981,0.37,Online,November,2021,10,Autumn,8058,,,,,,,
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,56,168,3011,0.32,Online,November,2021,10,Autumn,9408,,,,,,,
